"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000145850"	-0.989111709049169	0.555500546503267	7.31045354217701	0.0120899220611624	0.0517199182784284
"ENSG00000117632"	-0.479165475822214	4.98297902627527	7.30934290681489	0.0120956882459076	0.0517249046050699
"ENSG00000136450"	-0.266102707193924	4.84888503136696	7.30931260428866	0.0120958456125623	0.0517249046050699
"ENSG00000107036"	0.409944004337666	3.30618696543778	7.30898198837789	0.0120975627085924	0.0517249046050699
"ENSG00000163081"	1.96157283862805	-1.31197278436889	7.30819637175674	0.0121016439830409	0.0517331248757714
"ENSG00000088325"	1.22505179155264	0.334190852019932	7.30545094250084	0.0121159183553026	0.0517849087542047
"ENSG00000162461"	0.430506929181455	2.2340698004688	7.30167516496442	0.01213558005529	0.0518596961528218
"ENSG00000173838"	-1.60323715680116	-0.633097493073775	7.29668552557749	0.0121616165041474	0.0519547452065667
"ENSG00000214526"	-2.05886790774467	-1.44746131732619	7.29658184454054	0.0121621581727035	0.0519547452065667
"ENSG00000051825"	-0.387402167299252	4.47394174645084	7.29560630110809	0.0121672560746971	0.0519667327143905
"ENSG00000204010"	2.88217075038569	0.556671022364184	7.29482096884777	0.0121713616945067	0.0519667327143905
"ENSG00000179630"	0.901477234709184	1.10824722448208	7.29480031830479	0.0121714696735186	0.0519667327143905
"ENSG00000101343"	0.502681074244216	6.57666713559201	7.29404738025899	0.0121754074076067	0.0519742854512459
"ENSG00000172738"	1.38438921037136	0.00838201031872464	7.29231972569274	0.0121844480283667	0.0520036147818001
"ENSG00000023228"	-0.269180286374567	5.75631068633384	7.29178774587985	0.0121872333030823	0.0520062404039116
"ENSG00000104228"	-0.52969023692682	2.55059625519025	7.29027815105293	0.0121951408634063	0.052030719386066
"ENSG00000109472"	2.31063076913636	-1.56932158536287	7.94721041414063	0.0122005883563986	0.052039341491512
"ENSG00000115825"	0.465668744303389	4.38908571151406	7.2885146034212	0.0122043858176571	0.052039341491512
"ENSG00000163235"	1.00699708337426	0.442894897639282	7.28847636063537	0.0122045863810882	0.052039341491512
"ENSG00000132485"	-0.312565688051579	5.55838897484052	7.2882161685363	0.0122059510488192	0.052039341491512
"ENSG00000197879"	0.756767281606891	1.91031854475822	7.28782192683543	0.0122080191055823	0.052039341491512
"ENSG00000160256"	-0.606722646448487	2.65560997897001	7.28545549725366	0.0122204406751187	0.0520830269925697
"ENSG00000186654"	-0.47346090166285	2.62511098425888	7.28376305451214	0.0122293329510552	0.0521113695868356
"ENSG00000080298"	0.494421285833511	2.79106052651311	7.28336226873853	0.012231439763236	0.0521113695868356
"ENSG00000259496"	2.74970826795005	-1.50200795480464	7.93714348657728	0.0122459246067162	0.0521560727126256
"ENSG00000173575"	0.486641760088925	7.20451056116556	7.28054034969591	0.012246285047108	0.0521560727126256
"ENSG00000026950"	-0.421240587974462	6.53941709961296	7.27554650583035	0.0122726047136262	0.052258879168808
"ENSG00000189350"	0.437621341757877	4.04227817796273	7.27415122143917	0.0122799695529189	0.0522809504948839
"ENSG00000153044"	-0.461580489870368	2.16455168308343	7.26863976118226	0.0123091086274668	0.0523943440733439
"ENSG00000100311"	-1.14316391652592	0.178510334855088	7.26828695728829	0.0123109764855831	0.0523943440733439
"ENSG00000204822"	-0.473243048021239	6.64086934483552	7.26583227583157	0.0123239809871434	0.0524403771940502
"ENSG00000189366"	-1.69486227830523	-0.233601422553195	7.25755024173602	0.0123679693246392	0.0526182114086596
"ENSG00000163083"	2.54628838222591	-1.53515922040432	7.90874503378052	0.0123748540310884	0.0526381570562716
"ENSG00000196263"	-0.344006652028636	4.79975867571876	7.25206949868162	0.0123971740008804	0.0527237400055188
"ENSG00000061337"	1.5875481478967	-0.614296980998413	7.24847108812938	0.0124163896786315	0.0527960927339253
"ENSG00000154723"	-0.349730301962443	8.30445343285034	7.24765231734312	0.0124207665203687	0.0528053343375265
"ENSG00000104299"	-0.406410899510094	3.1095479632793	7.24616061209387	0.0124287449752173	0.0528240974612257
"ENSG00000115866"	-0.362919779920771	5.08492470179027	7.24581668112268	0.0124305853046012	0.0528240974612257
"ENSG00000239672"	-0.521896217777607	5.32239066115384	7.24531221061634	0.0124332852015274	0.0528240974612257
"ENSG00000163734"	1.09474666709407	0.783217711238136	7.24517926622225	0.0124339968194773	0.0528240974612257
"ENSG00000160796"	0.576278790913168	3.67717220231917	7.24457310508231	0.0124372420149754	0.0528285191224539
"ENSG00000108798"	-0.598720405716061	4.52403397395562	7.24237865301445	0.0124489982032123	0.0528674778453106
"ENSG00000164818"	-0.71282284372236	0.870239657576362	7.24203767546879	0.0124508259945309	0.0528674778453106
"ENSG00000229781"	2.28540961019098	-1.08923221279527	7.23965533887905	0.012463604607283	0.0529123621636026
"ENSG00000089685"	1.26162430463675	1.13978623037281	7.23896827780301	0.0124672926098476	0.0529186445970594
"ENSG00000228502"	-2.11982691074208	-1.44300250156403	7.23731802812717	0.0124761557098751	0.0529353294164494
"ENSG00000070371"	1.23326442702503	0.550662016754825	7.23721970002197	0.0124766840253057	0.0529353294164494
"ENSG00000214745"	2.31568068715729	-1.56876415495472	7.88602928872705	0.0124790973147548	0.0529353294164494
"ENSG00000105185"	-0.39652162870795	6.16597199947591	7.23659169140815	0.0124800588859979	0.0529353294164494
"ENSG00000271092"	-1.89054712040266	-1.12660633591452	7.23522718890306	0.0124873950546976	0.0529570735243017
"ENSG00000228807"	-2.09530312612151	-1.44502791192976	7.23469288353957	0.012490269007266	0.0529598897309148
"ENSG00000139351"	0.518248049184265	2.94280955896712	7.23284702657415	0.0125002032024427	0.0529925966139755
"ENSG00000204644"	-3.31060356472013	-1.38916546621002	7.88097979977585	0.0125024052265979	0.0529925966139755
"ENSG00000139998"	-0.923418853930747	-0.25995793357492	7.23164072766619	0.0125067000579117	0.0529936943447581
"ENSG00000136936"	-0.303383866619655	4.7826985386868	7.23156894092034	0.0125070868021678	0.0529936943447581
"ENSG00000229453"	2.17326994211727	-1.01053552370891	7.230257822862	0.012514152637781	0.0530107805890197
"ENSG00000137713"	0.36355459748326	3.21046564344332	7.22999986024932	0.012515543357925	0.0530107805890197
"ENSG00000221946"	-0.720283417344514	2.24900090536366	7.22702258841508	0.0125316066298844	0.053069438573101
"ENSG00000139985"	-2.53496334008067	-1.54040412113679	7.87353358777504	0.0125368666863344	0.0530823339466437
"ENSG00000165066"	-2.071387255529	-1.4458205082636	7.2254028962627	0.012540354865594	0.0530877237862499
"ENSG00000118402"	-1.53403922715147	-0.546746926268801	7.22029380516314	0.0125679939379916	0.0531868257598096
"ENSG00000182606"	0.544010918615196	3.24325165484538	7.22025513475793	0.0125682033915211	0.0531868257598096
"ENSG00000064270"	0.906396595131244	0.656273938576164	7.2144733678981	0.0125995628229805	0.0533101205954675
"ENSG00000070831"	0.321437699890507	8.59698184693115	7.21241230501475	0.0126107624948095	0.0533480888240264
"ENSG00000176018"	0.451979932903127	3.28739269530524	7.21058764105721	0.0126206867201901	0.0533806490027103
"ENSG00000165566"	0.989495739627986	-0.0803747033986337	7.20956067467667	0.0126262760955315	0.0533948661777681
"ENSG00000179088"	-0.831298292834813	2.09349522659181	7.20857867201685	0.0126316232948927	0.053408054386398
"ENSG00000126247"	0.340488084608125	6.18043293923663	7.20776507792448	0.0126360553609044	0.0534173693286424
"ENSG00000167904"	-0.355117969132712	3.2109308312925	7.20689429406844	0.0126408008621443	0.0534280057603684
"ENSG00000130396"	0.818579862562475	1.26215544194314	7.20553447080961	0.0126482153931736	0.0534485533766677
"ENSG00000047597"	1.11584874113719	1.31214999044109	7.2051847803299	0.0126501228772151	0.0534485533766677
"ENSG00000205707"	-0.360940216446456	5.14423128865442	7.20437955505778	0.0126545164045799	0.0534510565958431
"ENSG00000243508"	2.31693016832217	-1.56864845047954	7.84814633304578	0.0126551760953396	0.0534510565958431
"ENSG00000059378"	0.473160322092249	3.19760971731569	7.19972713575255	0.0126799341178215	0.0535461887460076
"ENSG00000175595"	-0.483773464038069	2.34902505438126	7.1966456991083	0.012696799910393	0.0536079650903045
"ENSG00000188735"	0.416612912884601	3.71391471195797	7.1957124229474	0.0127019129232145	0.0536201062541547
"ENSG00000213779"	1.4185106540286	-0.95216973651865	7.19364634186218	0.0127132401301937	0.0536584712434118
"ENSG00000211782"	-1.6965305334242	-0.819801673816015	7.19270113749273	0.0127184258754632	0.0536709061640211
"ENSG00000141854"	0.751549813908274	2.7820626787478	7.19182775138686	0.0127232196650156	0.0536751078085574
"ENSG00000185339"	0.938364143319792	3.21177430535084	7.1917036475559	0.0127239009998087	0.0536751078085574
"ENSG00000224001"	1.91389833731711	-0.9722702872999	7.18939693525235	0.0127365722396164	0.0537191048437885
"ENSG00000063438"	2.09925221795168	-1.28580647793501	7.18422339180101	0.0127650420205892	0.0538297082568044
"ENSG00000100121"	-3.27996337078456	-1.39339524714039	7.82232979391121	0.0127767920064669	0.0538614296843681
"ENSG00000188610"	1.61411124666431	-0.253304689344896	7.18193036207985	0.0127776828214339	0.0538614296843681
"ENSG00000072786"	-0.302851145727344	7.44815368090892	7.18163594152263	0.0127793068719097	0.0538614296843681
"ENSG00000139163"	0.287656740574628	3.95475906036769	7.1803249762529	0.0127865410292696	0.0538824434264893
"ENSG00000140403"	-0.631932643347184	1.38469104749577	7.17918645607669	0.0127928272527851	0.0538994558918769
"ENSG00000145335"	0.936998715542518	4.92557698029808	7.17864366126861	0.0127958254346344	0.0539026114503452
"ENSG00000249286"	-1.2714392807604	-0.397310646494212	7.17721632545903	0.0128037131534304	0.0539263595293426
"ENSG00000154217"	-0.446931691645568	3.98045319020207	7.17455826558975	0.0128184163224039	0.05397879936152
"ENSG00000088812"	-0.636091440479045	1.99854694559397	7.16553189646029	0.0128684847158854	0.0541801188011584
"ENSG00000166558"	2.32149590425985	-1.56813910505172	7.80047067503286	0.0128808069903322	0.0542224731289848
"ENSG00000166123"	1.31913278594638	0.86095640337463	7.16121438999309	0.0128925094577255	0.0542575644533273
"ENSG00000142606"	-1.80603743567706	-0.951534115636706	7.16100584206863	0.0128936711688587	0.0542575644533273
"ENSG00000162368"	0.273617395342969	4.80339936699544	7.15784064184485	0.0129113169696838	0.0543222807546473
"ENSG00000078618"	0.362105433309581	5.93092591707196	7.15722173470522	0.0129147704408921	0.0543272728832681
"ENSG00000182180"	-0.337624935699231	6.60251515137266	7.15318980154879	0.0129372932921541	0.0544066949064778
"ENSG00000163814"	1.33420785036946	-0.190483870499319	7.15302920616434	0.012938191290299	0.0544066949064778
"ENSG00000174197"	-0.353470305850882	4.09988233233051	7.15050415572379	0.0129523195763798	0.0544518230104731
"ENSG00000206190"	-0.549295595578237	2.34561710396466	7.15029917042839	0.0129534672640395	0.0544518230104731
"ENSG00000164169"	0.415790534408097	3.63494793078841	7.14864115785329	0.0129627543832341	0.0544813063476331
"ENSG00000213699"	0.364858569137957	5.61240206907527	7.14761908451713	0.0129684830259575	0.054495826006851
"ENSG00000134333"	0.410573668209036	7.93439224624541	7.14685890277239	0.0129727455906811	0.0545041809398095
"ENSG00000103549"	0.429709531576876	3.64093569917781	7.14610999674152	0.0129769464348857	0.0545122736743272
"ENSG00000151838"	1.23514461236302	-0.692578787650011	7.14444227915299	0.0129863065482371	0.0545420323218547
"ENSG00000224289"	2.32355205552156	-1.56791260210462	7.77691787854334	0.0129939623961309	0.0545646239395964
"ENSG00000198586"	0.482754897421298	4.56877452909452	7.13898716421293	0.0130169754077233	0.0546457032703713
"ENSG00000122694"	0.422846001582633	7.22937863336837	7.13853993746439	0.0130194932615257	0.0546457032703713
"ENSG00000163012"	2.3216528294585	-1.56814967360263	7.77150834644158	0.0130201112319558	0.0546457032703713
"ENSG00000277224"	-0.720407420160909	1.52981487357122	7.13729827365068	0.0130264865442593	0.0546628874160698
"ENSG00000101945"	-0.586485278074752	3.12197862719542	7.13653370822329	0.0130307947734041	0.054671392987505
"ENSG00000198712"	-0.42913250358079	11.7716975184099	7.13464817018087	0.013041426235769	0.0547064203991253
"ENSG00000156467"	-0.41964905345336	9.48446044364849	7.13373905140379	0.0130465556387245	0.0547183594473283
"ENSG00000254004"	-0.599911867992363	2.31475816161418	7.13330552163766	0.0130490024682821	0.0547190453459984
"ENSG00000204622"	4.14130199746475	-1.13001632221379	7.76358664766487	0.0130585117431271	0.0547428968342389
"ENSG00000204568"	-0.561666605068396	2.42907353508178	7.13148924436045	0.0130592589693863	0.0547428968342389
"ENSG00000147481"	1.53101276835888	-0.6948505682966	7.13032181852328	0.0130658560901018	0.0547609725777001
"ENSG00000198346"	-0.599953248578561	1.82724790043116	7.1297732245751	0.0130689574582403	0.0547643933356756
"ENSG00000134470"	0.535939787681802	3.40379231439057	7.1292977824598	0.0130716459313392	0.054766082997298
"ENSG00000185721"	-0.322393784384494	5.11561049138334	7.12792873552069	0.0130793908498427	0.0547871536876252
"ENSG00000132155"	0.386328956840925	4.96902884901371	7.12760069487437	0.0130812473774501	0.0547871536876252
"ENSG00000075151"	0.389989215626335	4.28834518273174	7.12344502820341	0.0131047912323274	0.0548761701699679
"ENSG00000149380"	-0.95927763967333	0.744347093355294	7.12153605278917	0.0131156221067389	0.0549059060216348
"ENSG00000140470"	-1.2160802038795	0.475083084101022	7.12138588509848	0.0131164745242587	0.0549059060216348
"ENSG00000115009"	1.96390323519491	-0.284481353085823	7.12043232766942	0.0131218887546848	0.0549189772975937
"ENSG00000138755"	-2.02146905573763	-1.07878538022196	7.11891081191796	0.0131305328992174	0.0549455597921679
"ENSG00000142207"	-0.422273508937182	3.27539031789631	7.11483759682062	0.0131537047635483	0.0550329145702574
"ENSG00000136631"	-0.329736136079057	3.97266800626336	7.11394033208204	0.0131588151969666	0.0550446860176829
"ENSG00000231699"	1.42705525648789	-0.313167255669794	7.11224969172825	0.0131684502873185	0.0550753771615334
"ENSG00000099282"	-1.53921710169552	-0.312024108238318	7.11002164250318	0.0131811599585184	0.0551189143964219
"ENSG00000118113"	1.98511636579702	3.06889788803594	7.10760206064018	0.0131949774816542	0.0551630199447505
"ENSG00000145362"	2.44843162383908	-1.3572998255543	7.10736869439868	0.0131963110095245	0.0551630199447505
"ENSG00000182903"	-0.292386783408905	4.9535937394284	7.10623223782463	0.0132028071963852	0.0551805501327819
"ENSG00000188641"	0.409979146710435	5.71069588664608	7.10435394650858	0.013213551549232	0.0552158261338002
"ENSG00000253273"	1.49219478973017	-0.59203961623408	7.10340114440617	0.0132190055184207	0.0552289866194128
"ENSG00000140416"	0.538000313621605	4.07580409686867	7.10167199458284	0.0132289097293519	0.0552607323799755
"ENSG00000156030"	0.38272848011178	6.4827050371528	7.10026923428377	0.0132369504418242	0.0552846840952102
"ENSG00000161999"	-0.365692463004568	3.41128515428798	7.09934430079944	0.0132422551591209	0.0552945240007711
"ENSG00000232880"	2.32801551295922	-1.56742224602482	7.7257081531315	0.0132439210417036	0.0552945240007711
"ENSG00000103024"	-0.326525792512011	4.63439290937029	7.09848473739586	0.0132471870582115	0.0552985260146383
"ENSG00000187987"	-2.19863961381682	-1.42052342336439	7.09484626514764	0.0132680858190793	0.0553761192361955
"ENSG00000159110"	0.257552838458795	5.61053007592202	7.09171970790243	0.0132860731826609	0.0554415364482795
"ENSG00000163607"	-0.331781913642308	3.94745342894478	7.08865238834103	0.0133037457990989	0.0555056177011499
"ENSG00000154133"	-2.39595427101559	-1.56413051184843	7.70848275180532	0.0133292275802075	0.0556022522123017
"ENSG00000156313"	0.587405352465674	2.67533938893169	7.08282997925002	0.0133373632191195	0.0556265070564216
"ENSG00000211804"	-1.822445256448	-0.481693016174879	7.08048811067857	0.0133509110228163	0.0556723152742343
"ENSG00000084734"	2.06993447653175	-1.28744856638035	7.08012851765282	0.0133529926224201	0.0556723152742343
"ENSG00000057252"	-0.282510184504971	6.44616505768774	7.07913374092026	0.0133587530103847	0.0556866439196156
"ENSG00000160014"	0.361286533374875	7.26008904221231	7.07477787521626	0.0133840084251692	0.0557822194624662
"ENSG00000092531"	0.320433652533036	6.66183095203485	7.07399621104576	0.0133885460854755	0.0557914287842847
"ENSG00000184454"	1.32112898546352	-0.604247192454868	7.0728860964957	0.0133949933490552	0.0558085910309647
"ENSG00000121797"	0.664153544247996	2.04536803186351	7.0663744903208	0.0134328799020816	0.0559567124723423
"ENSG00000251648"	1.71483920965871	-1.25542429100032	7.06570692532875	0.0134367706562523	0.0559631923491635
"ENSG00000242858"	-1.85045456410741	-1.35985044490022	7.21217925773936	0.0134461658039589	0.0559925913973717
"ENSG00000177150"	-0.434972769001273	3.87511125534456	7.06346116448355	0.0134498686717023	0.0559958691057998
"ENSG00000105617"	-0.617527696771712	1.86604985429728	7.06316002959442	0.0134516260564193	0.0559958691057998
"ENSG00000177173"	1.73776338194793	-1.03619805533396	7.06229672734778	0.0134566655774071	0.0560071188889478
"ENSG00000102934"	-0.517645852264887	2.91865431234274	7.05715282406044	0.0134867361422817	0.0561225267667619
"ENSG00000143971"	-0.635792577868086	1.31567217722627	7.05587771105597	0.0134942017024498	0.056139506747463
"ENSG00000258411"	2.33078543310529	-1.56713801095861	7.6752662990146	0.0134955017054928	0.056139506747463
"ENSG00000083123"	-0.409583677754537	2.59804194313379	7.05171053757538	0.0135186314684551	0.0562233973869509
"ENSG00000125877"	-0.386977207861965	5.45804635665981	7.05141591884639	0.0135203604899227	0.0562233973869509
"ENSG00000270228"	-0.905001766036036	-0.0916271361294992	7.050564693274	0.0135253574220823	0.0562277692263769
"ENSG00000130560"	0.334366465685687	3.78350969760456	7.05043749230796	0.0135261043016926	0.0562277692263769
"ENSG00000116574"	0.873072747593197	2.1364298052134	7.04861676574077	0.0135367999430451	0.0562624714941164
"ENSG00000169807"	-2.30822989704444	-1.57341521614959	7.66594047762028	0.0135426087850667	0.0562768544362966
"ENSG00000124203"	-0.584677451883921	1.74274245921372	7.04623961729386	0.0135507782166895	0.056301040215493
"ENSG00000177875"	2.33217547067909	-1.56698414105133	7.66108726858699	0.0135671976902926	0.0563549779768777
"ENSG00000235090"	1.87256565027417	-0.994538075375397	7.04323594879643	0.0135684632975833	0.0563549779768777
"ENSG00000237082"	-1.22712253074474	-0.620208016585969	7.04187560344274	0.0135764811238681	0.056363078408788
"ENSG00000198189"	0.34331365212367	7.714256467012	7.04177553331285	0.0135770711392603	0.056363078408788
"ENSG00000163536"	-0.682517194654628	1.94959366248168	7.04170800643169	0.013577469294969	0.056363078408788
"ENSG00000014824"	0.292730764217827	4.13663517185164	7.03960911040439	0.0135898513244751	0.0564047085194051
"ENSG00000123992"	-0.308518103265445	4.37087375360683	7.03505499252142	0.013616760176223	0.0565066073806379
"ENSG00000268510"	-1.31758629647009	-0.373050329380461	7.03238860792906	0.0136325421934646	0.0565543562725735
"ENSG00000249646"	0.428311306018894	6.44757954833183	7.03224295077857	0.0136334049002028	0.0565543562725735
"ENSG00000175336"	0.791436876595645	0.837390526807539	7.03173661727342	0.0136364043091405	0.0565543562725735
"ENSG00000100908"	-0.415935003489683	2.76181506686583	7.0315169112281	0.0136377060254205	0.0565543562725735
"ENSG00000105849"	0.316578063182737	4.49165271513151	7.02707991030111	0.0136640236709082	0.0566528219481134
"ENSG00000203730"	1.49443371194253	0.0783252962132516	7.02671706360552	0.0136661783301499	0.0566528219481134
"ENSG00000171246"	-2.40407138036806	-1.56325218210401	7.64049867675563	0.0136720776704949	0.0566674751597043
"ENSG00000170921"	0.524006618846744	2.06466835727343	7.02331866537957	0.0136863768723279	0.056716932689839
"ENSG00000242247"	0.343005130747917	5.05953644962709	7.02010722603349	0.0137054943865637	0.0567863369595433
"ENSG00000198763"	-0.409360407494591	10.8064593577921	7.01970047417401	0.0137079178514329	0.0567865602955212
"ENSG00000115364"	-0.364100706492833	3.96558169695135	7.01887436486574	0.0137128413369491	0.0567958015802917
"ENSG00000163811"	0.361207485381649	4.65402693166188	7.01853096244367	0.0137148885351616	0.0567958015802917
"ENSG00000169064"	2.33544533885655	-1.56662555375659	7.62536534231814	0.0137497574904169	0.0569205282877595
"ENSG00000250667"	2.33544533885655	-1.56662555375659	7.62536534231814	0.0137497574904169	0.0569205282877595
"ENSG00000070540"	0.471051019482488	3.78638411648164	7.00931173668789	0.0137699748964522	0.0569907501494465
"ENSG00000141560"	-0.460562775783281	3.20034759286549	7.00906099864988	0.0137714764913601	0.0569907501494465
"ENSG00000177200"	0.293622983980121	5.05660389898883	7.00772054433583	0.0137795071253286	0.0570141381661773
"ENSG00000253309"	-1.60756377315355	-0.930695220731955	7.00480432480531	0.0137969959305214	0.0570766455161306
"ENSG00000108452"	-2.3138673347666	-1.57279023250679	7.61407849241213	0.0138080207720847	0.0571123952024524
"ENSG00000196850"	0.395957492207279	3.21878817112239	7.00223376404242	0.0138124320343909	0.0571207823475716
"ENSG00000169684"	0.8558264453717	0.594496367018678	7.00046667595454	0.0138230543352283	0.0571360361960168
"ENSG00000105409"	0.902999087248105	0.42961767561317	7.00023721404772	0.0138244343330459	0.0571360361960168
"ENSG00000169607"	1.58947728083033	-0.68818812299823	6.99979307000414	0.0138271058727066	0.0571360361960168
"ENSG00000171596"	-0.633468869195393	2.74397338584192	6.99944546998817	0.0138291970932081	0.0571360361960168
"ENSG00000166128"	0.370144666167868	4.21737942170893	6.99929397674762	0.0138301086109966	0.0571360361960168
"ENSG00000113845"	-0.370666812501643	5.33717489186574	6.9992413205873	0.013830425452664	0.0571360361960168
"ENSG00000214046"	-0.369404941597886	6.95674356341478	6.99513894538473	0.0138551347428531	0.0572282495884995
"ENSG00000205356"	-0.344043871618891	4.08214125286374	6.99384629807893	0.013862930628852	0.0572505828916833
"ENSG00000144843"	0.733260541907672	1.85329050758351	6.99042642315245	0.0138835789836314	0.0573259769715243
"ENSG00000145386"	0.855937427431871	0.886500586111389	6.98234767012769	0.0139324909402917	0.0575180267672853
"ENSG00000066027"	0.396743101554114	4.29266800274545	6.9817491990389	0.0139361218525937	0.0575221198319248
"ENSG00000125870"	-0.332531565637596	7.19126316256223	6.98139308111081	0.0139382829069054	0.0575221198319248
"ENSG00000112655"	-1.32929025186755	-0.464637851741854	6.97898642724196	0.0139528970311621	0.0575725167616735
"ENSG00000100036"	0.652017696172442	2.13803641170446	6.97665389317447	0.0139670771547052	0.0576211058723552
"ENSG00000146386"	-0.535522683369138	7.26421268697052	6.97374928243466	0.0139847572532304	0.0576841149008033
"ENSG00000172748"	0.521588848403095	2.77695062262074	6.97196343664949	0.0139956397507771	0.0577190684266688
"ENSG00000130734"	0.405268338189054	2.74796167518989	6.96932033126221	0.0140117632713815	0.0577756205778832
"ENSG00000213400"	-1.25270663656714	0.586263298285921	6.96828993771286	0.014018054430961	0.0577916178286567
"ENSG00000126970"	-0.690690982862834	1.86084452097828	6.96774237455912	0.0140213988906678	0.0577954634356474
"ENSG00000166233"	0.430475933845904	5.25416537179383	6.96719314885246	0.0140247543867167	0.057799353203382
"ENSG00000143891"	-0.458440817940474	4.54049635483608	6.96520501906234	0.0140369082586139	0.0578394956013895
"ENSG00000273749"	0.652504067954833	3.44869292028635	6.96444708299052	0.0140415447370926	0.0578468363307974
"ENSG00000259922"	1.63815553897835	-0.816789733567613	6.96412469550009	0.0140435173700221	0.0578468363307974
"ENSG00000211745"	-2.78330471157745	-1.50238955323752	7.56805161596972	0.0140485456328555	0.0578576037276819
"ENSG00000219355"	0.944887271096645	0.667122305636604	6.95937128562655	0.0140726380648071	0.0579468679077496
"ENSG00000099864"	1.63542635206295	-0.972636917921644	6.95877102663366	0.014076320137008	0.0579520721668778
"ENSG00000177453"	0.771266858998558	0.775259723493042	6.95483563850216	0.0141004866189764	0.0580415942672226
"ENSG00000261263"	1.73959757265063	-1.03869473102321	6.9543866632115	0.0141032465911176	0.0580429854982199
"ENSG00000117385"	0.333184700017635	3.4474160223749	6.95342158067297	0.014109181225258	0.0580574395713096
"ENSG00000054179"	2.85993490966399	-1.26243610398051	6.95240794684955	0.0141154173762044	0.0580731291709423
"ENSG00000173137"	-0.610400944123258	1.39723300788515	6.95150398256697	0.0141209813678871	0.0580860484863397
"ENSG00000166473"	0.724035051933507	1.25318627667154	6.94630072159976	0.0141530549102996	0.0582079905483664
"ENSG00000271010"	0.781429484775609	0.66478899808293	6.94416748120473	0.0141662276210086	0.0582521696872806
"ENSG00000120437"	-0.350632977378084	4.09163939695191	6.94286754831111	0.0141742612894889	0.0582752053186825
"ENSG00000162433"	0.78116822300745	1.07901134224236	6.94239274529838	0.0141771968518871	0.0582772765961362
"ENSG00000177452"	3.294263388806	-1.38668861731163	7.54165391340345	0.0141886470732861	0.0583143418129481
"ENSG00000029153"	0.501422264935875	1.98250955974088	6.9368853172699	0.0142112965142682	0.058397414431488
"ENSG00000175866"	0.932237796792414	2.15557804937207	6.93518313728148	0.0142218539356838	0.0584266857036992
"ENSG00000229023"	1.09777658880274	0.676147874127724	6.93495076874825	0.0142232958228826	0.0584266857036992
"ENSG00000148832"	-0.538198221112311	1.71702388976226	6.93403690584017	0.0142289680613463	0.0584399690814334
"ENSG00000055332"	0.390434259590376	6.41207904068113	6.93333338544195	0.0142333364240159	0.0584478936603052
"ENSG00000176401"	-0.440317953731897	2.73170981488085	6.93188134859562	0.0142423572083709	0.0584749169947932
"ENSG00000117419"	-0.347489199333685	4.11503506908132	6.92739689452057	0.0142702566248473	0.0585758282126299
"ENSG00000197506"	1.71187864264319	-0.387936337075484	6.92708655982357	0.0142721895526518	0.0585758282126299
"ENSG00000120685"	0.377083421458831	3.64611785106361	6.92657969522127	0.0142753471915244	0.0585758282126299
"ENSG00000224451"	0.849717509481045	0.227551803558576	6.92636059047653	0.0142767123968275	0.0585758282126299
"ENSG00000121594"	1.03820791926737	-0.0401874150489532	6.92253648276569	0.0143005629210006	0.0586636409451863
"ENSG00000139178"	0.4126342038748	3.83616140037391	6.92157562477683	0.014306562570867	0.0586782084564141
"ENSG00000213398"	-0.489660449777991	1.76560053898647	6.9194780988739	0.0143196692597997	0.0587219154365333
"ENSG00000147224"	-0.305992030941693	3.92640747364661	6.91830549510693	0.0143270021972612	0.0587419345863755
"ENSG00000213440"	1.25211180425671	0.184115554964022	6.91714983679997	0.0143342332075315	0.0587615290486643
"ENSG00000198574"	-0.906244417742869	4.02109596059398	6.91477890376348	0.0143490808222383	0.0588123348563266
"ENSG00000158850"	-0.275526467926281	4.74759289267429	6.9142406640413	0.014352453824193	0.0588161005295461
"ENSG00000119139"	0.582260470161048	2.43691066253823	6.91224646020384	0.0143649585623232	0.0588572802096213
"ENSG00000196781"	0.814060206461253	2.39901410892778	6.91003962648263	0.0143788105777118	0.0589012682961919
"ENSG00000188177"	-0.417654807857057	4.41667122617438	6.90975310890372	0.0143806100897567	0.0589012682961919
"ENSG00000100292"	0.673851948379236	5.75035070993124	6.904142867512	0.0144158959330301	0.0590357050640921
"ENSG00000181222"	0.652446585701927	4.56607388963184	6.90336902854143	0.0144207704959588	0.0590455774706393
"ENSG00000188994"	0.376974773007635	4.54634146365484	6.90249655391835	0.0144262685590963	0.0590579989782617
"ENSG00000259121"	2.01641119504934	-1.30486279853355	6.90159348993651	0.014431961815845	0.0590712151864603
"ENSG00000186354"	0.91410010985951	1.95941189149063	6.89894207465181	0.0144486916282227	0.0591295927032712
"ENSG00000249848"	1.49518094720444	-0.724306334087845	6.89752999789908	0.0144576102101351	0.05915598919001
"ENSG00000243007"	-1.83397735780743	-1.3605782213302	6.89687190721816	0.0144617687356282	0.0591626091043304
"ENSG00000175806"	0.450004355769729	4.16456847562515	6.89649270797912	0.0144641655223147	0.0591626091043304
"ENSG00000095906"	-0.369411372444443	4.17365407875679	6.89603905901386	0.0144670334540433	0.0591642417621413
"ENSG00000253251"	0.430492116737221	2.77694331367921	6.89360366488392	0.0144824405157725	0.0592171450197046
